leitores;escritores;num_simulacao;tempo_gasto;leitor_escritor;cenario
11;89;31;169;true;12
11;89;31;194;false;12
11;89;32;185;true;12
11;89;32;192;false;12
11;89;33;172;true;12
11;89;33;188;false;12
11;89;34;172;true;12
11;89;34;187;false;12
11;89;35;180;true;12
11;89;35;202;false;12
11;89;36;188;true;12
11;89;36;192;false;12
11;89;37;168;true;12
11;89;37;195;false;12
11;89;38;167;true;12
11;89;38;169;false;12
11;89;39;141;true;12
11;89;39;157;false;12
11;89;40;150;true;12
11;89;40;169;false;12
11;89;41;170;true;12
11;89;41;193;false;12
11;89;42;175;true;12
11;89;42;196;false;12
11;89;43;162;true;12
11;89;43;186;false;12
11;89;44;171;true;12
11;89;44;183;false;12
11;89;45;187;true;12
11;89;45;188;false;12
11;89;46;177;true;12
11;89;46;203;false;12
11;89;47;173;true;12
11;89;47;203;false;12
11;89;48;178;true;12
11;89;48;183;false;12
11;89;49;183;true;12
11;89;49;192;false;12
11;89;50;158;true;12
11;89;50;152;false;12
12;88;1;189;true;13
12;88;1;194;false;13
12;88;2;182;true;13
12;88;2;189;false;13
12;88;3;176;true;13
12;88;3;168;false;13
12;88;4;160;true;13
12;88;4;180;false;13
12;88;5;178;true;13
12;88;5;185;false;13
12;88;6;176;true;13
12;88;6;194;false;13
12;88;7;179;true;13
12;88;7;197;false;13
12;88;8;180;true;13
12;88;8;187;false;13
12;88;9;176;true;13
12;88;9;175;false;13
12;88;10;191;true;13
12;88;10;195;false;13
12;88;11;170;true;13
12;88;11;187;false;13
12;88;12;161;true;13
12;88;12;139;false;13
12;88;13;144;true;13
12;88;13;153;false;13
12;88;14;150;true;13
12;88;14;186;false;13
12;88;15;169;true;13
12;88;15;198;false;13
12;88;16;164;true;13
12;88;16;183;false;13
12;88;17;154;true;13
12;88;17;155;false;13
12;88;18;163;true;13
12;88;18;165;false;13
12;88;19;152;true;13
12;88;19;158;false;13
12;88;20;165;true;13
12;88;20;179;false;13
12;88;21;170;true;13
12;88;21;181;false;13
12;88;22;176;true;13
12;88;22;167;false;13
12;88;23;163;true;13
12;88;23;178;false;13
12;88;24;167;true;13
12;88;24;162;false;13
12;88;25;171;true;13
12;88;25;172;false;13
12;88;26;173;true;13
12;88;26;188;false;13
12;88;27;183;true;13
12;88;27;184;false;13
12;88;28;184;true;13
12;88;28;170;false;13
12;88;29;133;true;13
12;88;29;150;false;13
12;88;30;140;true;13
12;88;30;154;false;13
12;88;31;192;true;13
12;88;31;193;false;13
12;88;32;174;true;13
12;88;32;189;false;13
12;88;33;176;true;13
12;88;33;190;false;13
12;88;34;171;true;13
12;88;34;201;false;13
12;88;35;174;true;13
12;88;35;197;false;13
12;88;36;177;true;13
12;88;36;188;false;13
12;88;37;179;true;13
12;88;37;180;false;13
12;88;38;176;true;13
12;88;38;200;false;13
12;88;39;160;true;13
12;88;39;193;false;13
12;88;40;173;true;13
12;88;40;139;false;13
12;88;41;148;true;13
12;88;41;168;false;13
12;88;42;141;true;13
12;88;42;171;false;13
12;88;43;180;true;13
12;88;43;201;false;13
12;88;44;182;true;13
12;88;44;195;false;13
12;88;45;185;true;13
12;88;45;197;false;13
12;88;46;170;true;13
12;88;46;193;false;13
12;88;47;179;true;13
12;88;47;201;false;13
12;88;48;160;true;13
12;88;48;198;false;13
12;88;49;178;true;13
12;88;49;178;false;13
12;88;50;177;true;13
12;88;50;197;false;13
13;87;1;157;true;14
13;87;1;184;false;14
13;87;2;184;true;14
13;87;2;182;false;14
13;87;3;140;true;14
13;87;3;144;false;14
13;87;4;163;true;14
13;87;4;168;false;14
13;87;5;180;true;14
13;87;5;200;false;14
13;87;6;177;true;14
13;87;6;192;false;14
13;87;7;183;true;14
13;87;7;192;false;14
13;87;8;174;true;14
13;87;8;168;false;14
13;87;9;177;true;14
13;87;9;192;false;14
13;87;10;184;true;14
13;87;10;189;false;14
13;87;11;173;true;14
13;87;11;173;false;14
13;87;12;172;true;14
13;87;12;192;false;14
13;87;13;176;true;14
13;87;13;197;false;14
13;87;14;155;true;14
13;87;14;160;false;14
13;87;15;138;true;14
13;87;15;134;false;14
13;87;16;140;true;14
13;87;16;150;false;14
13;87;17;171;true;14
13;87;17;200;false;14
13;87;18;156;true;14
13;87;18;160;false;14
13;87;19;150;true;14
13;87;19;159;false;14
13;87;20;182;true;14
13;87;20;182;false;14
13;87;21;145;true;14
13;87;21;187;false;14
13;87;22;167;true;14
13;87;22;181;false;14
13;87;23;176;true;14
13;87;23;168;false;14
13;87;24;190;true;14
13;87;24;196;false;14
13;87;25;154;true;14
13;87;25;198;false;14
13;87;26;173;true;14
13;87;26;188;false;14
13;87;27;172;true;14
13;87;27;188;false;14
13;87;28;182;true;14
13;87;28;158;false;14
13;87;29;135;true;14
13;87;29;147;false;14
13;87;30;134;true;14
13;87;30;154;false;14
13;87;31;177;true;14
13;87;31;199;false;14
13;87;32;168;true;14
13;87;32;198;false;14
13;87;33;177;true;14
13;87;33;199;false;14
13;87;34;176;true;14
13;87;34;186;false;14
13;87;35;196;true;14
13;87;35;204;false;14
13;87;36;180;true;14
13;87;36;204;false;14
13;87;37;177;true;14
13;87;37;186;false;14
13;87;38;184;true;14
13;87;38;198;false;14
13;87;39;179;true;14
13;87;39;182;false;14
13;87;40;135;true;14
13;87;40;156;false;14
13;87;41;131;true;14
13;87;41;160;false;14
13;87;42;141;true;14
13;87;42;201;false;14
13;87;43;172;true;14
13;87;43;196;false;14
13;87;44;172;true;14
13;87;44;196;false;14
13;87;45;169;true;14
13;87;45;193;false;14
13;87;46;166;true;14
13;87;46;185;false;14
13;87;47;175;true;14
13;87;47;203;false;14
13;87;48;159;true;14
13;87;48;196;false;14
13;87;49;182;true;14
13;87;49;179;false;14
13;87;50;168;true;14
13;87;50;196;false;14
14;86;1;171;true;15
14;86;1;169;false;15
14;86;2;142;true;15
14;86;2;140;false;15
14;86;3;133;true;15
14;86;3;166;false;15
14;86;4;152;true;15
14;86;4;190;false;15
14;86;5;153;true;15
14;86;5;186;false;15
14;86;6;168;true;15
14;86;6;184;false;15
14;86;7;174;true;15
14;86;7;198;false;15
14;86;8;173;true;15
14;86;8;194;false;15
14;86;9;168;true;15
14;86;9;198;false;15
14;86;10;177;true;15
14;86;10;195;false;15
14;86;11;177;true;15
14;86;11;188;false;15
14;86;12;175;true;15
14;86;12;196;false;15
14;86;13;197;true;15
14;86;13;196;false;15
14;86;14;132;true;15
14;86;14;151;false;15
14;86;15;136;true;15
14;86;15;165;false;15
14;86;16;138;true;15
14;86;16;192;false;15
14;86;17;186;true;15
14;86;17;197;false;15
14;86;18;155;true;15
14;86;18;162;false;15
14;86;19;153;true;15
14;86;19;159;false;15
14;86;20;188;true;15
14;86;20;181;false;15
14;86;21;151;true;15
14;86;21;195;false;15
14;86;22;157;true;15
14;86;22;168;false;15
14;86;23;174;true;15
14;86;23;164;false;15
14;86;24;196;true;15
14;86;24;201;false;15
14;86;25;165;true;15
14;86;25;186;false;15
14;86;26;173;true;15
14;86;26;198;false;15
14;86;27;175;true;15
14;86;27;167;false;15
14;86;28;137;true;15
14;86;28;158;false;15
14;86;29;141;true;15
14;86;29;152;false;15
14;86;30;167;true;15
14;86;30;189;false;15
14;86;31;181;true;15
14;86;31;195;false;15
14;86;32;162;true;15
14;86;32;198;false;15
14;86;33;176;true;15
14;86;33;197;false;15
14;86;34;163;true;15
14;86;34;183;false;15
14;86;35;171;true;15
14;86;35;194;false;15
14;86;36;177;true;15
14;86;36;197;false;15
14;86;37;155;true;15
14;86;37;192;false;15
14;86;38;170;true;15
14;86;38;192;false;15
14;86;39;173;true;15
14;86;39;162;false;15
14;86;40;133;true;15
14;86;40;147;false;15
14;86;41;137;true;15
14;86;41;153;false;15
14;86;42;170;true;15
14;86;42;176;false;15
14;86;43;176;true;15
14;86;43;198;false;15
14;86;44;170;true;15
14;86;44;201;false;15
14;86;45;176;true;15
14;86;45;187;false;15
14;86;46;195;true;15
14;86;46;180;false;15
14;86;47;180;true;15
14;86;47;189;false;15
14;86;48;161;true;15
14;86;48;192;false;15
14;86;49;171;true;15
14;86;49;188;false;15
14;86;50;164;true;15
14;86;50;191;false;15
15;85;1;152;true;16
15;85;1;167;false;16
15;85;2;154;true;16
15;85;2;159;false;16
15;85;3;153;true;16
15;85;3;151;false;16
15;85;4;154;true;16
15;85;4;172;false;16
15;85;5;164;true;16
15;85;5;198;false;16
15;85;6;162;true;16
15;85;6;198;false;16
15;85;7;175;true;16
15;85;7;179;false;16
15;85;8;207;true;16
15;85;8;190;false;16
15;85;9;192;true;16
15;85;9;193;false;16
15;85;10;185;true;16
15;85;10;198;false;16
15;85;11;172;true;16
15;85;11;186;false;16
15;85;12;156;true;16
15;85;12;190;false;16
15;85;13;164;true;16
15;85;13;188;false;16
15;85;14;140;true;16
15;85;14;163;false;16
15;85;15;127;true;16
15;85;15;152;false;16
15;85;16;128;true;16
15;85;16;168;false;16
15;85;17;165;true;16
15;85;17;195;false;16
15;85;18;159;true;16
15;85;18;172;false;16
15;85;19;136;true;16
15;85;19;151;false;16
15;85;20;143;true;16
15;85;20;199;false;16
15;85;21;154;true;16
15;85;21;177;false;16
15;85;22;165;true;16
15;85;22;200;false;16
15;85;23;156;true;16
15;85;23;164;false;16
15;85;24;160;true;16
15;85;24;187;false;16
15;85;25;167;true;16
15;85;25;198;false;16
15;85;26;159;true;16
15;85;26;197;false;16
15;85;27;169;true;16
15;85;27;189;false;16
15;85;28;161;true;16
15;85;28;154;false;16
15;85;29;142;true;16
15;85;29;150;false;16
15;85;30;145;true;16
15;85;30;191;false;16
15;85;31;168;true;16
15;85;31;191;false;16
15;85;32;161;true;16
15;85;32;192;false;16
15;85;33;174;true;16
15;85;33;189;false;16
15;85;34;171;true;16
15;85;34;190;false;16
15;85;35;164;true;16
15;85;35;196;false;16
15;85;36;182;true;16
15;85;36;204;false;16
15;85;37;167;true;16
15;85;37;197;false;16
15;85;38;172;true;16
15;85;38;187;false;16
15;85;39;181;true;16
15;85;39;178;false;16
15;85;40;132;true;16
15;85;40;148;false;16
15;85;41;141;true;16
15;85;41;151;false;16
15;85;42;161;true;16
15;85;42;188;false;16
15;85;43;176;true;16
15;85;43;194;false;16
15;85;44;171;true;16
15;85;44;189;false;16
15;85;45;176;true;16
15;85;45;199;false;16
15;85;46;156;true;16
15;85;46;186;false;16
15;85;47;177;true;16
15;85;47;183;false;16
15;85;48;169;true;16
15;85;48;199;false;16
15;85;49;167;true;16
15;85;49;195;false;16
15;85;50;168;true;16
15;85;50;196;false;16
16;84;1;162;true;17
16;84;1;147;false;17
16;84;2;150;true;17
16;84;2;157;false;17
16;84;3;142;true;17
16;84;3;167;false;17
16;84;4;139;true;17
16;84;4;159;false;17
16;84;5;154;true;17
16;84;5;198;false;17
16;84;6;179;true;17
16;84;6;184;false;17
16;84;7;170;true;17
16;84;7;192;false;17
16;84;8;163;true;17
16;84;8;191;false;17
16;84;9;161;true;17
16;84;9;192;false;17
16;84;10;161;true;17
16;84;10;191;false;17
16;84;11;181;true;17
16;84;11;196;false;17
16;84;12;178;true;17
16;84;12;200;false;17
16;84;13;165;true;17
16;84;13;192;false;17
16;84;14;171;true;17
16;84;14;170;false;17
16;84;15;132;true;17
16;84;15;170;false;17
16;84;16;151;true;17
16;84;16;178;false;17
16;84;17;176;true;17
16;84;17;196;false;17
16;84;18;151;true;17
16;84;18;173;false;17
16;84;19;170;true;17
16;84;19;150;false;17
16;84;20;157;true;17
16;84;20;192;false;17
16;84;21;147;true;17
16;84;21;166;false;17
16;84;22;175;true;17
16;84;22;205;false;17
16;84;23;162;true;17
16;84;23;189;false;17
16;84;24;173;true;17
16;84;24;182;false;17
16;84;25;168;true;17
16;84;25;202;false;17
16;84;26;175;true;17
16;84;26;195;false;17
16;84;27;168;true;17
16;84;27;187;false;17
16;84;28;127;true;17
16;84;28;163;false;17
16;84;29;136;true;17
16;84;29;146;false;17
16;84;30;132;true;17
16;84;30;193;false;17
16;84;31;162;true;17
16;84;31;203;false;17
16;84;32;175;true;17
16;84;32;188;false;17
16;84;33;176;true;17
16;84;33;198;false;17
16;84;34;168;true;17
16;84;34;199;false;17
16;84;35;157;true;17
16;84;35;192;false;17
16;84;36;160;true;17
16;84;36;190;false;17
16;84;37;168;true;17
16;84;37;195;false;17
16;84;38;167;true;17
16;84;38;200;false;17
16;84;39;179;true;17
16;84;39;158;false;17
16;84;40;137;true;17
16;84;40;143;false;17
16;84;41;137;true;17
16;84;41;153;false;17
16;84;42;165;true;17
16;84;42;199;false;17
16;84;43;167;true;17
16;84;43;202;false;17
16;84;44;168;true;17
16;84;44;197;false;17
16;84;45;162;true;17
16;84;45;194;false;17
16;84;46;188;true;17
16;84;46;194;false;17
16;84;47;180;true;17
16;84;47;185;false;17
16;84;48;167;true;17
16;84;48;200;false;17
16;84;49;164;true;17
16;84;49;193;false;17
16;84;50;170;true;17
16;84;50;183;false;17
17;83;1;169;true;18
17;83;1;169;false;18
17;83;2;135;true;18
17;83;2;147;false;18
17;83;3;136;true;18
17;83;3;160;false;18
17;83;4;138;true;18
17;83;4;160;false;18
17;83;5;214;true;18
17;83;5;238;false;18
17;83;6;158;true;18
17;83;6;191;false;18
17;83;7;175;true;18
17;83;7;198;false;18
17;83;8;179;true;18
17;83;8;180;false;18
17;83;9;170;true;18
17;83;9;182;false;18
17;83;10;161;true;18
17;83;10;203;false;18
17;83;11;155;true;18
17;83;11;200;false;18
17;83;12;164;true;18
17;83;12;187;false;18
17;83;13;152;true;18
17;83;13;178;false;18
17;83;14;171;true;18
17;83;14;168;false;18
17;83;15;130;true;18
17;83;15;166;false;18
17;83;16;126;true;18
17;83;16;169;false;18
17;83;17;160;true;18
17;83;17;200;false;18
17;83;18;166;true;18
17;83;18;179;false;18
17;83;19;140;true;18
17;83;19;147;false;18
17;83;20;166;true;18
17;83;20;178;false;18
17;83;21;146;true;18
17;83;21;174;false;18
17;83;22;161;true;18
17;83;22;185;false;18
17;83;23;164;true;18
17;83;23;185;false;18
17;83;24;174;true;18
17;83;24;176;false;18
17;83;25;160;true;18
17;83;25;199;false;18
17;83;26;164;true;18
17;83;26;198;false;18
17;83;27;177;true;18
17;83;27;197;false;18
17;83;28;159;true;18
17;83;28;163;false;18
17;83;29;140;true;18
17;83;29;156;false;18
17;83;30;138;true;18
17;83;30;153;false;18
17;83;31;161;true;18
17;83;31;192;false;18
17;83;32;179;true;18
17;83;32;202;false;18
17;83;33;168;true;18
17;83;33;194;false;18
17;83;34;173;true;18
17;83;34;184;false;18
17;83;35;164;true;18
17;83;35;191;false;18
17;83;36;181;true;18
17;83;36;202;false;18
17;83;37;173;true;18
17;83;37;182;false;18
17;83;38;176;true;18
17;83;38;191;false;18
17;83;39;160;true;18
17;83;39;190;false;18
17;83;40;172;true;18
17;83;40;169;false;18
17;83;41;132;true;18
17;83;41;153;false;18
17;83;42;144;true;18
17;83;42;162;false;18
17;83;43;151;true;18
17;83;43;197;false;18
17;83;44;164;true;18
17;83;44;203;false;18
17;83;45;158;true;18
17;83;45;199;false;18
17;83;46;165;true;18
17;83;46;184;false;18
17;83;47;159;true;18
17;83;47;202;false;18
17;83;48;175;true;18
17;83;48;192;false;18
17;83;49;169;true;18
17;83;49;191;false;18
17;83;50;163;true;18
17;83;50;198;false;18
18;82;1;157;true;19
18;82;1;195;false;19
18;82;2;150;true;19
18;82;2;158;false;19
18;82;3;124;true;19
18;82;3;154;false;19
18;82;4;140;true;19
18;82;4;162;false;19
18;82;5;175;true;19
18;82;5;187;false;19
18;82;6;180;true;19
18;82;6;175;false;19
18;82;7;175;true;19
18;82;7;217;false;19
18;82;8;151;true;19
18;82;8;203;false;19
18;82;9;136;true;19
18;82;9;200;false;19
18;82;10;266;true;19
18;82;10;210;false;19
18;82;11;254;true;19
18;82;11;204;false;19
18;82;12;150;true;19
18;82;12;168;false;19
18;82;13;144;true;19
18;82;13;180;false;19
18;82;14;154;true;19
18;82;14;201;false;19
18;82;15;193;true;19
18;82;15;188;false;19
18;82;16;146;true;19
18;82;16;159;false;19
18;82;17;150;true;19
18;82;17;199;false;19
18;82;18;198;true;19
18;82;18;211;false;19
18;82;19;210;true;19
18;82;19;199;false;19
18;82;20;173;true;19
18;82;20;242;false;19
18;82;21;195;true;19
18;82;21;295;false;19
18;82;22;174;true;19
18;82;22;177;false;19
18;82;23;150;true;19
18;82;23;195;false;19
18;82;24;191;true;19
18;82;24;217;false;19
18;82;25;172;true;19
18;82;25;195;false;19
18;82;26;172;true;19
18;82;26;206;false;19
18;82;27;172;true;19
18;82;27;222;false;19
18;82;28;177;true;19
18;82;28;204;false;19
18;82;29;193;true;19
18;82;29;165;false;19
18;82;30;180;true;19
18;82;30;185;false;19
18;82;31;138;true;19
18;82;31;158;false;19
18;82;32;165;true;19
18;82;32;198;false;19
18;82;33;147;true;19
18;82;33;158;false;19
18;82;34;162;true;19
18;82;34;176;false;19
18;82;35;142;true;19
18;82;35;154;false;19
18;82;36;145;true;19
18;82;36;193;false;19
18;82;37;147;true;19
18;82;37;258;false;19
18;82;38;185;true;19
18;82;38;252;false;19
18;82;39;169;true;19
18;82;39;188;false;19
18;82;40;128;true;19
18;82;40;216;false;19
18;82;41;194;true;19
18;82;41;173;false;19
18;82;42;133;true;19
18;82;42;174;false;19
18;82;43;138;true;19
18;82;43;164;false;19
18;82;44;221;true;19
18;82;44;176;false;19
18;82;45;169;true;19
18;82;45;188;false;19
18;82;46;158;true;19
18;82;46;185;false;19
18;82;47;143;true;19
18;82;47;153;false;19
18;82;48;127;true;19
18;82;48;168;false;19
18;82;49;160;true;19
18;82;49;197;false;19
18;82;50;165;true;19
18;82;50;198;false;19
19;81;1;181;true;20
19;81;1;183;false;20
19;81;2;160;true;20
19;81;2;178;false;20
19;81;3;156;true;20
19;81;3;181;false;20
19;81;4;143;true;20
19;81;4;171;false;20
19;81;5;164;true;20
19;81;5;190;false;20
19;81;6;166;true;20
19;81;6;199;false;20
19;81;7;147;true;20
19;81;7;195;false;20
19;81;8;163;true;20
19;81;8;195;false;20
19;81;9;145;true;20
19;81;9;156;false;20
19;81;10;127;true;20
19;81;10;152;false;20
19;81;11;119;true;20
19;81;11;168;false;20
19;81;12;166;true;20
19;81;12;190;false;20
19;81;13;162;true;20
19;81;13;197;false;20
19;81;14;158;true;20
19;81;14;181;false;20
19;81;15;172;true;20
19;81;15;190;false;20
19;81;16;160;true;20
19;81;16;183;false;20
19;81;17;200;true;20
19;81;17;197;false;20
19;81;18;175;true;20
19;81;18;168;false;20
19;81;19;141;true;20
19;81;19;159;false;20
19;81;20;156;true;20
19;81;20;190;false;20
19;81;21;140;true;20
19;81;21;173;false;20
19;81;22;157;true;20
19;81;22;168;false;20
19;81;23;134;true;20
19;81;23;159;false;20
19;81;24;155;true;20
19;81;24;187;false;20
19;81;25;159;true;20
19;81;25;189;false;20
19;81;26;172;true;20
19;81;26;192;false;20
19;81;27;161;true;20
19;81;27;180;false;20
19;81;28;157;true;20
19;81;28;199;false;20
19;81;29;166;true;20
19;81;29;185;false;20
19;81;30;165;true;20
19;81;30;197;false;20
19;81;31;164;true;20
19;81;31;198;false;20
19;81;32;165;true;20
19;81;32;183;false;20
19;81;33;154;true;20
19;81;33;198;false;20
19;81;34;155;true;20
19;81;34;149;false;20
19;81;35;123;true;20
19;81;35;161;false;20
19;81;36;139;true;20
19;81;36;178;false;20
19;81;37;166;true;20
19;81;37;186;false;20
19;81;38;159;true;20
19;81;38;195;false;20
19;81;39;163;true;20
19;81;39;194;false;20
19;81;40;163;true;20
19;81;40;185;false;20
19;81;41;149;true;20
19;81;41;197;false;20
19;81;42;153;true;20
19;81;42;198;false;20
19;81;43;160;true;20
19;81;43;193;false;20
19;81;44;170;true;20
19;81;44;182;false;20
19;81;45;169;true;20
19;81;45;198;false;20
19;81;46;149;true;20
19;81;46;179;false;20
19;81;47;124;true;20
19;81;47;158;false;20
19;81;48;134;true;20
19;81;48;194;false;20
19;81;49;167;true;20
19;81;49;197;false;20
19;81;50;149;true;20
19;81;50;196;false;20
20;80;1;166;true;21
20;80;1;196;false;21
20;80;2;147;true;21
20;80;2;191;false;21
20;80;3;161;true;21
20;80;3;180;false;21
20;80;4;163;true;21
20;80;4;173;false;21
20;80;5;165;true;21
20;80;5;206;false;21
20;80;6;165;true;21
20;80;6;190;false;21
20;80;7;152;true;21
20;80;7;194;false;21
20;80;8;170;true;21
20;80;8;181;false;21
20;80;9;132;true;21
20;80;9;156;false;21
20;80;10;130;true;21
20;80;10;163;false;21
20;80;11;145;true;21
20;80;11;190;false;21
20;80;12;165;true;21
20;80;12;190;false;21
20;80;13;174;true;21
20;80;13;190;false;21
20;80;14;178;true;21
20;80;14;198;false;21
20;80;15;158;true;21
20;80;15;195;false;21
20;80;16;164;true;21
20;80;16;184;false;21
20;80;17;161;true;21
20;80;17;187;false;21
20;80;18;142;true;21
20;80;18;154;false;21
20;80;19;149;true;21
20;80;19;154;false;21
20;80;20;147;true;21
20;80;20;183;false;21
20;80;21;134;true;21
20;80;21;159;false;21
20;80;22;153;true;21
20;80;22;181;false;21
20;80;23;130;true;21
20;80;23;154;false;21
20;80;24;127;true;21
20;80;24;183;false;21
20;80;25;145;true;21
20;80;25;192;false;21
20;80;26;162;true;21
20;80;26;186;false;21
20;80;27;162;true;21
20;80;27;193;false;21
20;80;28;152;true;21
20;80;28;195;false;21
20;80;29;160;true;21
20;80;29;187;false;21
20;80;30;166;true;21
20;80;30;186;false;21
20;80;31;157;true;21
20;80;31;197;false;21
20;80;32;157;true;21
20;80;32;185;false;21
20;80;33;152;true;21
20;80;33;189;false;21
20;80;34;156;true;21
20;80;34;188;false;21
20;80;35;136;true;21
20;80;35;159;false;21
20;80;36;124;true;21
20;80;36;164;false;21
20;80;37;126;true;21
20;80;37;190;false;21
20;80;38;153;true;21
20;80;38;185;false;21
20;80;39;163;true;21
20;80;39;188;false;21
20;80;40;158;true;21
20;80;40;201;false;21
20;80;41;149;true;21
20;80;41;185;false;21
20;80;42;189;true;21
20;80;42;187;false;21
20;80;43;169;true;21
20;80;43;164;false;21
20;80;44;227;true;21
20;80;44;197;false;21
20;80;45;161;true;21
20;80;45;188;false;21
20;80;46;143;true;21
20;80;46;159;false;21
20;80;47;149;true;21
20;80;47;198;false;21
20;80;48;130;true;21
20;80;48;165;false;21
20;80;49;114;true;21
20;80;49;156;false;21
20;80;50;114;true;21
20;80;50;162;false;21
21;79;1;149;true;22
21;79;1;181;false;22
21;79;2;169;true;22
21;79;2;194;false;22
21;79;3;161;true;22
21;79;3;191;false;22
21;79;4;159;true;22
21;79;4;169;false;22
21;79;5;160;true;22
21;79;5;194;false;22
21;79;6;144;true;22
21;79;6;189;false;22
21;79;7;164;true;22
21;79;7;194;false;22
21;79;8;167;true;22
21;79;8;187;false;22
21;79;9;155;true;22
21;79;9;197;false;22
21;79;10;158;true;22
21;79;10;193;false;22
21;79;11;127;true;22
21;79;11;161;false;22
21;79;12;128;true;22
21;79;12;157;false;22
21;79;13;120;true;22
21;79;13;175;false;22
21;79;14;155;true;22
21;79;14;192;false;22
21;79;15;167;true;22
21;79;15;176;false;22
21;79;16;159;true;22
21;79;16;185;false;22
21;79;17;162;true;22
21;79;17;191;false;22
21;79;18;153;true;22
21;79;18;164;false;22
21;79;19;131;true;22
21;79;19;169;false;22
21;79;20;137;true;22
21;79;20;161;false;22
21;79;21;171;true;22
21;79;21;156;false;22
21;79;22;134;true;22
21;79;22;199;false;22
21;79;23;158;true;22
21;79;23;200;false;22
21;79;24;162;true;22
21;79;24;177;false;22
21;79;25;141;true;22
21;79;25;161;false;22
21;79;26;132;true;22
21;79;26;151;false;22
21;79;27;129;true;22
21;79;27;165;false;22
21;79;28;154;true;22
21;79;28;198;false;22
21;79;29;162;true;22
21;79;29;195;false;22
21;79;30;157;true;22
21;79;30;200;false;22
21;79;31;153;true;22
21;79;31;178;false;22
21;79;32;154;true;22
21;79;32;193;false;22
21;79;33;154;true;22
21;79;33;184;false;22
21;79;34;163;true;22
21;79;34;195;false;22
21;79;35;159;true;22
21;79;35;174;false;22
21;79;36;155;true;22
21;79;36;203;false;22
21;79;37;171;true;22
21;79;37;160;false;22
21;79;38;126;true;22
21;79;38;153;false;22
21;79;39;140;true;22
21;79;39;148;false;22
21;79;40;167;true;22
21;79;40;182;false;22
21;79;41;166;true;22
21;79;41;184;false;22
21;79;42;143;true;22
21;79;42;200;false;22
21;79;43;145;true;22
21;79;43;193;false;22
21;79;44;160;true;22
21;79;44;186;false;22
21;79;45;161;true;22
21;79;45;196;false;22
21;79;46;155;true;22
21;79;46;186;false;22
